ElapsedSec,TPS,RecvPerSec,SendPerSec,SendDropSec
Total Time : 9195.179 	 TPS : 437.280 	 RecvSec : 78.512 	 SendSec : 78433.185 	 SendDropSec : 0.000
Total Time : 9196.183 	 TPS : 89.628 	 RecvSec : 8.963 	 SendSec : 8953.850 	 SendDropSec : 0.000
Total Time : 9197.953 	 TPS : 198.929 	 RecvSec : 33.908 	 SendSec : 33874.360 	 SendDropSec : 0.000
Total Time : 9199.131 	 TPS : 269.070 	 RecvSec : 53.474 	 SendSec : 53420.927 	 SendDropSec : 0.000
Total Time : 9200.146 	 TPS : 543.050 	 RecvSec : 102.500 	 SendSec : 102397.010 	 SendDropSec : 0.000
Total Time : 9201.651 	 TPS : 100.318 	 RecvSec : 14.616 	 SendSec : 14601.293 	 SendDropSec : 0.000
Total Time : 9203.585 	 TPS : 177.864 	 RecvSec : 32.574 	 SendSec : 32541.420 	 SendDropSec : 0.000
Total Time : 9204.765 	 TPS : 286.305 	 RecvSec : 53.365 	 SendSec : 53311.181 	 SendDropSec : 0.000
Total Time : 9206.710 	 TPS : 177.396 	 RecvSec : 32.394 	 SendSec : 32361.588 	 SendDropSec : 0.000
Total Time : 9207.712 	 TPS : 391.418 	 RecvSec : 68.898 	 SendSec : 68828.686 	 SendDropSec : 0.000
Total Time : 9209.549 	 TPS : 161.635 	 RecvSec : 31.021 	 SendSec : 30989.865 	 SendDropSec : 0.000
Total Time : 9210.549 	 TPS : 408.941 	 RecvSec : 68.990 	 SendSec : 68921.075 	 SendDropSec : 0.000
Total Time : 9211.572 	 TPS : 341.260 	 RecvSec : 62.581 	 SendSec : 62518.108 	 SendDropSec : 0.000
Total Time : 9212.572 	 TPS : 264.921 	 RecvSec : 56.983 	 SendSec : 56926.002 	 SendDropSec : 0.000
Total Time : 9213.573 	 TPS : 528.828 	 RecvSec : 101.967 	 SendSec : 101864.914 	 SendDropSec : 0.000
Total Time : 9214.577 	 TPS : 339.637 	 RecvSec : 63.744 	 SendSec : 63680.520 	 SendDropSec : 0.000
Total Time : 9215.577 	 TPS : 257.908 	 RecvSec : 53.981 	 SendSec : 53926.673 	 SendDropSec : 0.000
Total Time : 9216.873 	 TPS : 165.852 	 RecvSec : 23.914 	 SendSec : 23889.592 	 SendDropSec : 0.000
Total Time : 9218.696 	 TPS : 189.840 	 RecvSec : 34.566 	 SendSec : 34531.641 	 SendDropSec : 0.000
Total Time : 9220.144 	 TPS : 233.478 	 RecvSec : 43.518 	 SendSec : 43474.555 	 SendDropSec : 0.000
Total Time : 9221.149 	 TPS : 397.719 	 RecvSec : 69.601 	 SendSec : 69531.169 	 SendDropSec : 0.000
Total Time : 9222.164 	 TPS : 389.166 	 RecvSec : 87.685 	 SendSec : 87597.761 	 SendDropSec : 0.000
Total Time : 9223.165 	 TPS : 450.880 	 RecvSec : 85.977 	 SendSec : 85891.050 	 SendDropSec : 0.000
Total Time : 9224.192 	 TPS : 188.798 	 RecvSec : 38.928 	 SendSec : 38888.577 	 SendDropSec : 0.000
Total Time : 9225.192 	 TPS : 400.886 	 RecvSec : 71.980 	 SendSec : 71907.578 	 SendDropSec : 0.000
Total Time : 9226.251 	 TPS : 187.033 	 RecvSec : 26.449 	 SendSec : 26422.677 	 SendDropSec : 0.000
Total Time : 9227.470 	 TPS : 202.668 	 RecvSec : 45.949 	 SendSec : 45903.003 	 SendDropSec : 0.000
Total Time : 9228.471 	 TPS : 386.518 	 RecvSec : 86.892 	 SendSec : 86804.850 	 SendDropSec : 0.000
Total Time : 9229.528 	 TPS : 210.038 	 RecvSec : 36.899 	 SendSec : 36861.634 	 SendDropSec : 0.000
Total Time : 9230.876 	 TPS : 246.346 	 RecvSec : 46.746 	 SendSec : 46699.548 	 SendDropSec : 0.000
Total Time : 9231.916 	 TPS : 383.616 	 RecvSec : 65.378 	 SendSec : 65312.831 	 SendDropSec : 0.000
Total Time : 9232.945 	 TPS : 273.008 	 RecvSec : 56.350 	 SendSec : 56294.119 	 SendDropSec : 0.000
Total Time : 9234.711 	 TPS : 193.718 	 RecvSec : 35.685 	 SendSec : 35649.264 	 SendDropSec : 0.000
Total Time : 9235.732 	 TPS : 467.058 	 RecvSec : 93.999 	 SendSec : 93905.034 	 SendDropSec : 0.000
Total Time : 9236.801 	 TPS : 246.105 	 RecvSec : 34.623 	 SendSec : 34588.487 	 SendDropSec : 0.000
Total Time : 9237.802 	 TPS : 269.616 	 RecvSec : 56.919 	 SendSec : 56861.932 	 SendDropSec : 0.000
Total Time : 9239.767 	 TPS : 167.945 	 RecvSec : 31.553 	 SendSec : 31521.685 	 SendDropSec : 0.000
Total Time : 9241.105 	 TPS : 261.592 	 RecvSec : 47.087 	 SendSec : 47039.523 	 SendDropSec : 0.000
Total Time : 9242.296 	 TPS : 286.360 	 RecvSec : 52.905 	 SendSec : 52852.309 	 SendDropSec : 0.000
Total Time : 9243.698 	 TPS : 241.031 	 RecvSec : 44.926 	 SendSec : 44881.046 	 SendDropSec : 0.000
Total Time : 9245.086 	 TPS : 242.814 	 RecvSec : 45.393 	 SendSec : 45347.188 	 SendDropSec : 0.000
Total Time : 9246.195 	 TPS : 302.155 	 RecvSec : 56.823 	 SendSec : 56766.330 	 SendDropSec : 0.000
Total Time : 9247.626 	 TPS : 231.977 	 RecvSec : 44.020 	 SendSec : 43975.751 	 SendDropSec : 0.000
Total Time : 9249.464 	 TPS : 182.759 	 RecvSec : 34.267 	 SendSec : 34232.981 	 SendDropSec : 0.000
Total Time : 9251.358 	 TPS : 177.932 	 RecvSec : 33.263 	 SendSec : 33229.946 	 SendDropSec : 0.000
Total Time : 9252.421 	 TPS : 302.948 	 RecvSec : 59.272 	 SendSec : 59213.223 	 SendDropSec : 0.000
Total Time : 9253.443 	 TPS : 473.537 	 RecvSec : 101.752 	 SendSec : 101650.012 	 SendDropSec : 0.000
Total Time : 9254.444 	 TPS : 198.837 	 RecvSec : 30.975 	 SendSec : 30943.586 	 SendDropSec : 0.000
Total Time : 9256.078 	 TPS : 130.973 	 RecvSec : 33.049 	 SendSec : 33016.292 	 SendDropSec : 0.000
Total Time : 9257.084 	 TPS : 364.807 	 RecvSec : 66.600 	 SendSec : 66533.056 	 SendDropSec : 0.000
Total Time : 9258.102 	 TPS : 327.108 	 RecvSec : 62.868 	 SendSec : 62804.662 	 SendDropSec : 0.000
Total Time : 9259.112 	 TPS : 364.314 	 RecvSec : 82.169 	 SendSec : 82086.531 	 SendDropSec : 0.000
Total Time : 9260.478 	 TPS : 157.377 	 RecvSec : 27.815 	 SendSec : 27787.682 	 SendDropSec : 0.000
Total Time : 9261.544 	 TPS : 289.064 	 RecvSec : 59.127 	 SendSec : 59067.611 	 SendDropSec : 0.000
Total Time : 9263.354 	 TPS : 175.098 	 RecvSec : 34.799 	 SendSec : 34763.910 	 SendDropSec : 0.000
Total Time : 9264.605 	 TPS : 279.003 	 RecvSec : 50.364 	 SendSec : 50314.074 	 SendDropSec : 0.000
Total Time : 9265.827 	 TPS : 273.319 	 RecvSec : 51.554 	 SendSec : 51502.709 	 SendDropSec : 0.000
Total Time : 9267.717 	 TPS : 184.639 	 RecvSec : 33.330 	 SendSec : 33296.942 	 SendDropSec : 0.000
Total Time : 9268.725 	 TPS : 410.989 	 RecvSec : 67.505 	 SendSec : 67437.943 	 SendDropSec : 0.000
Total Time : 9269.987 	 TPS : 235.969 	 RecvSec : 45.927 	 SendSec : 45880.873 	 SendDropSec : 0.000
Total Time : 9271.426 	 TPS : 237.724 	 RecvSec : 43.791 	 SendSec : 43747.518 	 SendDropSec : 0.000
Total Time : 9272.480 	 TPS : 349.191 	 RecvSec : 61.678 	 SendSec : 61616.168 	 SendDropSec : 0.000
Total Time : 9274.205 	 TPS : 198.834 	 RecvSec : 35.361 	 SendSec : 35325.740 	 SendDropSec : 0.000
Total Time : 9275.271 	 TPS : 303.105 	 RecvSec : 59.120 	 SendSec : 59060.510 	 SendDropSec : 0.000
Total Time : 9276.555 	 TPS : 252.346 	 RecvSec : 49.067 	 SendSec : 49018.127 	 SendDropSec : 0.000
Total Time : 9277.917 	 TPS : 256.908 	 RecvSec : 46.243 	 SendSec : 46197.251 	 SendDropSec : 0.000
Total Time : 9279.646 	 TPS : 194.343 	 RecvSec : 36.439 	 SendSec : 36402.905 	 SendDropSec : 0.000
Total Time : 9280.987 	 TPS : 237.897 	 RecvSec : 46.983 	 SendSec : 46935.903 	 SendDropSec : 0.000
Total Time : 9282.917 	 TPS : 176.105 	 RecvSec : 32.631 	 SendSec : 32598.594 	 SendDropSec : 0.000
Total Time : 9283.934 	 TPS : 523.246 	 RecvSec : 88.519 	 SendSec : 88430.618 	 SendDropSec : 0.000
Total Time : 9285.332 	 TPS : 159.476 	 RecvSec : 25.745 	 SendSec : 25719.308 	 SendDropSec : 0.000
Total Time : 9286.336 	 TPS : 384.530 	 RecvSec : 64.752 	 SendSec : 64687.634 	 SendDropSec : 0.000
Total Time : 9287.692 	 TPS : 269.294 	 RecvSec : 45.005 	 SendSec : 44960.226 	 SendDropSec : 0.000
Total Time : 9288.693 	 TPS : 357.531 	 RecvSec : 62.917 	 SendSec : 62854.466 	 SendDropSec : 0.000
Total Time : 9289.989 	 TPS : 273.134 	 RecvSec : 48.609 	 SendSec : 48560.065 	 SendDropSec : 0.000
Total Time : 9291.547 	 TPS : 225.281 	 RecvSec : 40.435 	 SendSec : 40394.584 	 SendDropSec : 0.000
Total Time : 9292.656 	 TPS : 302.101 	 RecvSec : 56.813 	 SendSec : 56756.137 	 SendDropSec : 0.000
Total Time : 9294.493 	 TPS : 192.676 	 RecvSec : 34.290 	 SendSec : 34255.498 	 SendDropSec : 0.000
Total Time : 9296.225 	 TPS : 210.243 	 RecvSec : 36.388 	 SendSec : 36351.854 	 SendDropSec : 0.000
Total Time : 9297.398 	 TPS : 308.515 	 RecvSec : 53.692 	 SendSec : 53638.224 	 SendDropSec : 0.000
Total Time : 9298.400 	 TPS : 367.414 	 RecvSec : 62.900 	 SendSec : 62836.813 	 SendDropSec : 0.000
Total Time : 9300.100 	 TPS : 228.760 	 RecvSec : 37.048 	 SendSec : 37011.425 	 SendDropSec : 0.000
Total Time : 9301.101 	 TPS : 549.710 	 RecvSec : 99.947 	 SendSec : 99847.251 	 SendDropSec : 0.000
Total Time : 9302.101 	 TPS : 524.834 	 RecvSec : 82.974 	 SendSec : 82890.848 	 SendDropSec : 0.000
Total Time : 9303.789 	 TPS : 251.234 	 RecvSec : 40.885 	 SendSec : 40843.832 	 SendDropSec : 0.000
Total Time : 9304.933 	 TPS : 353.169 	 RecvSec : 55.073 	 SendSec : 55018.270 	 SendDropSec : 0.000
Total Time : 9305.935 	 TPS : 386.179 	 RecvSec : 63.864 	 SendSec : 63800.284 	 SendDropSec : 0.000
Total Time : 9306.946 	 TPS : 504.501 	 RecvSec : 94.965 	 SendSec : 94869.993 	 SendDropSec : 0.000
Total Time : 9307.952 	 TPS : 491.061 	 RecvSec : 87.477 	 SendSec : 87389.029 	 SendDropSec : 0.000
Total Time : 9308.952 	 TPS : 582.826 	 RecvSec : 108.967 	 SendSec : 108858.451 	 SendDropSec : 0.000
Total Time : 9310.242 	 TPS : 120.908 	 RecvSec : 16.276 	 SendSec : 16259.767 	 SendDropSec : 0.000
Total Time : 9311.879 	 TPS : 246.871 	 RecvSec : 38.497 	 SendSec : 38458.678 	 SendDropSec : 0.000
Total Time : 9313.085 	 TPS : 324.210 	 RecvSec : 52.238 	 SendSec : 52186.121 	 SendDropSec : 0.000
Total Time : 9314.181 	 TPS : 365.748 	 RecvSec : 57.462 	 SendSec : 57404.142 	 SendDropSec : 0.000
Total Time : 9315.618 	 TPS : 275.483 	 RecvSec : 43.827 	 SendSec : 43783.034 	 SendDropSec : 0.000
Total Time : 9316.795 	 TPS : 341.689 	 RecvSec : 53.548 	 SendSec : 53494.749 	 SendDropSec : 0.000
Total Time : 9318.614 	 TPS : 210.577 	 RecvSec : 34.638 	 SendSec : 34603.395 	 SendDropSec : 0.000
Total Time : 9320.450 	 TPS : 203.147 	 RecvSec : 34.312 	 SendSec : 34277.455 	 SendDropSec : 0.000
Total Time : 9321.701 	 TPS : 319.637 	 RecvSec : 50.343 	 SendSec : 50292.444 	 SendDropSec : 0.000
Total Time : 9322.708 	 TPS : 577.101 	 RecvSec : 100.322 	 SendSec : 100221.961 	 SendDropSec : 0.000
Total Time : 9323.832 	 TPS : 397.570 	 RecvSec : 62.259 	 SendSec : 62196.986 	 SendDropSec : 0.000
Total Time : 9324.833 	 TPS : 247.793 	 RecvSec : 24.979 	 SendSec : 24954.181 	 SendDropSec : 0.000
Total Time : 9326.522 	 TPS : 182.393 	 RecvSec : 33.162 	 SendSec : 33129.211 	 SendDropSec : 0.000
Total Time : 9328.222 	 TPS : 238.243 	 RecvSec : 37.060 	 SendSec : 37023.026 	 SendDropSec : 0.000
Total Time : 9329.518 	 TPS : 331.016 	 RecvSec : 48.611 	 SendSec : 48562.167 	 SendDropSec : 0.000
Total Time : 9331.465 	 TPS : 202.364 	 RecvSec : 32.358 	 SendSec : 32325.396 	 SendDropSec : 0.000
Total Time : 9332.474 	 TPS : 530.271 	 RecvSec : 103.081 	 SendSec : 102977.635 	 SendDropSec : 0.000
Total Time : 9333.474 	 TPS : 244.937 	 RecvSec : 27.993 	 SendSec : 27964.833 	 SendDropSec : 0.000
Total Time : 9334.474 	 TPS : 438.897 	 RecvSec : 81.981 	 SendSec : 81898.811 	 SendDropSec : 0.000
Total Time : 9335.853 	 TPS : 166.103 	 RecvSec : 27.563 	 SendSec : 27535.305 	 SendDropSec : 0.000
Total Time : 9336.854 	 TPS : 394.621 	 RecvSec : 63.939 	 SendSec : 63874.680 	 SendDropSec : 0.000
Total Time : 9338.522 	 TPS : 228.329 	 RecvSec : 37.156 	 SendSec : 37118.667 	 SendDropSec : 0.000
Total Time : 9339.743 	 TPS : 354.824 	 RecvSec : 51.626 	 SendSec : 51574.017 	 SendDropSec : 0.000
Total Time : 9341.628 	 TPS : 236.628 	 RecvSec : 33.425 	 SendSec : 33391.629 	 SendDropSec : 0.000
Total Time : 9343.406 	 TPS : 250.750 	 RecvSec : 35.420 	 SendSec : 35384.370 	 SendDropSec : 0.000
Total Time : 9344.737 	 TPS : 327.708 	 RecvSec : 47.352 	 SendSec : 47304.972 	 SendDropSec : 0.000
Total Time : 9345.760 	 TPS : 429.892 	 RecvSec : 61.553 	 SendSec : 61491.182 	 SendDropSec : 0.000
Total Time : 9346.760 	 TPS : 533.940 	 RecvSec : 75.992 	 SendSec : 75915.535 	 SendDropSec : 0.000
Total Time : 9347.844 	 TPS : 287.929 	 RecvSec : 46.142 	 SendSec : 46096.337 	 SendDropSec : 0.000
Total Time : 9348.956 	 TPS : 404.590 	 RecvSec : 56.643 	 SendSec : 56585.931 	 SendDropSec : 0.000
Total Time : 9350.424 	 TPS : 292.327 	 RecvSec : 42.929 	 SendSec : 42886.212 	 SendDropSec : 0.000
Total Time : 9351.424 	 TPS : 560.755 	 RecvSec : 101.955 	 SendSec : 101853.429 	 SendDropSec : 0.000
Total Time : 9352.908 	 TPS : 140.137 	 RecvSec : 16.170 	 SendSec : 16153.467 	 SendDropSec : 0.000
Total Time : 9354.298 	 TPS : 282.837 	 RecvSec : 45.340 	 SendSec : 45294.978 	 SendDropSec : 0.000
Total Time : 9355.318 	 TPS : 388.054 	 RecvSec : 61.736 	 SendSec : 61674.196 	 SendDropSec : 0.000
Total Time : 9357.033 	 TPS : 221.628 	 RecvSec : 36.744 	 SendSec : 36706.859 	 SendDropSec : 0.000
Total Time : 9358.033 	 TPS : 418.775 	 RecvSec : 66.964 	 SendSec : 66897.023 	 SendDropSec : 0.000
Total Time : 9359.709 	 TPS : 188.059 	 RecvSec : 35.224 	 SendSec : 35188.470 	 SendDropSec : 0.000
Total Time : 9360.709 	 TPS : 388.712 	 RecvSec : 63.953 	 SendSec : 63888.710 	 SendDropSec : 0.000
Total Time : 9362.491 	 TPS : 207.638 	 RecvSec : 34.793 	 SendSec : 34758.524 	 SendDropSec : 0.000
Total Time : 9363.510 	 TPS : 347.359 	 RecvSec : 61.818 	 SendSec : 61756.318 	 SendDropSec : 0.000
Total Time : 9364.574 	 TPS : 332.935 	 RecvSec : 59.251 	 SendSec : 59191.932 	 SendDropSec : 0.000
Total Time : 9365.656 	 TPS : 302.950 	 RecvSec : 58.189 	 SendSec : 58130.427 	 SendDropSec : 0.000
Total Time : 9366.697 	 TPS : 375.824 	 RecvSec : 65.361 	 SendSec : 65295.304 	 SendDropSec : 0.000
Total Time : 9367.884 	 TPS : 251.064 	 RecvSec : 48.865 	 SendSec : 48815.922 	 SendDropSec : 0.000
Total Time : 9369.860 	 TPS : 164.467 	 RecvSec : 31.881 	 SendSec : 31849.329 	 SendDropSec : 0.000
Total Time : 9370.865 	 TPS : 340.202 	 RecvSec : 62.669 	 SendSec : 62606.039 	 SendDropSec : 0.000
Total Time : 9372.534 	 TPS : 215.701 	 RecvSec : 37.748 	 SendSec : 37709.863 	 SendDropSec : 0.000
Total Time : 9373.534 	 TPS : 513.742 	 RecvSec : 93.953 	 SendSec : 93858.817 	 SendDropSec : 0.000
Total Time : 9374.867 	 TPS : 159.892 	 RecvSec : 24.021 	 SendSec : 23997.341 	 SendDropSec : 0.000
Total Time : 9375.940 	 TPS : 349.347 	 RecvSec : 58.690 	 SendSec : 58631.594 	 SendDropSec : 0.000
Total Time : 9376.942 	 TPS : 382.316 	 RecvSec : 63.886 	 SendSec : 63821.874 	 SendDropSec : 0.000
Total Time : 9378.388 	 TPS : 294.502 	 RecvSec : 42.862 	 SendSec : 42818.985 	 SendDropSec : 0.000
Total Time : 9379.389 	 TPS : 453.870 	 RecvSec : 72.979 	 SendSec : 72906.142 	 SendDropSec : 0.000
Total Time : 9380.418 	 TPS : 478.958 	 RecvSec : 97.152 	 SendSec : 97054.564 	 SendDropSec : 0.000
Total Time : 9381.571 	 TPS : 68.505 	 RecvSec : 13.874 	 SendSec : 13860.587 	 SendDropSec : 0.000
Total Time : 9382.732 	 TPS : 293.657 	 RecvSec : 54.253 	 SendSec : 54199.135 	 SendDropSec : 0.000
Total Time : 9383.739 	 TPS : 446.823 	 RecvSec : 88.372 	 SendSec : 88283.218 	 SendDropSec : 0.000
Total Time : 9384.803 	 TPS : 255.732 	 RecvSec : 39.488 	 SendSec : 39448.548 	 SendDropSec : 0.000
Total Time : 9385.824 	 TPS : 426.926 	 RecvSec : 82.252 	 SendSec : 82169.544 	 SendDropSec : 0.000
Total Time : 9386.903 	 TPS : 189.136 	 RecvSec : 34.304 	 SendSec : 34269.722 	 SendDropSec : 0.000
Total Time : 9388.409 	 TPS : 239.004 	 RecvSec : 41.826 	 SendSec : 41783.914 	 SendDropSec : 0.000
Total Time : 9390.113 	 TPS : 201.364 	 RecvSec : 36.985 	 SendSec : 36948.324 	 SendDropSec : 0.000
Total Time : 9391.121 	 TPS : 439.168 	 RecvSec : 70.386 	 SendSec : 70315.455 	 SendDropSec : 0.000
Total Time : 9392.151 	 TPS : 534.220 	 RecvSec : 99.073 	 SendSec : 98974.386 	 SendDropSec : 0.000
Total Time : 9393.151 	 TPS : 105.949 	 RecvSec : 18.991 	 SendSec : 18971.939 	 SendDropSec : 0.000
Total Time : 9394.152 	 TPS : 404.796 	 RecvSec : 68.965 	 SendSec : 68896.338 	 SendDropSec : 0.000
Total Time : 9395.415 	 TPS : 204.956 	 RecvSec : 42.732 	 SendSec : 42689.365 	 SendDropSec : 0.000
Total Time : 9397.004 	 TPS : 220.908 	 RecvSec : 39.021 	 SendSec : 38981.811 	 SendDropSec : 0.000
Total Time : 9398.010 	 TPS : 404.752 	 RecvSec : 70.608 	 SendSec : 70537.215 	 SendDropSec : 0.000
Total Time : 9399.020 	 TPS : 392.064 	 RecvSec : 81.185 	 SendSec : 81103.735 	 SendDropSec : 0.000
Total Time : 9400.021 	 TPS : 431.578 	 RecvSec : 87.914 	 SendSec : 87826.045 	 SendDropSec : 0.000
Total Time : 9401.070 	 TPS : 93.376 	 RecvSec : 16.198 	 SendSec : 16181.706 	 SendDropSec : 0.000
Total Time : 9402.071 	 TPS : 463.815 	 RecvSec : 101.959 	 SendSec : 101857.267 	 SendDropSec : 0.000
Total Time : 9403.102 	 TPS : 308.509 	 RecvSec : 63.060 	 SendSec : 62996.937 	 SendDropSec : 0.000
Total Time : 9404.258 	 TPS : 65.732 	 RecvSec : 14.703 	 SendSec : 14688.592 	 SendDropSec : 0.000
Total Time : 9405.754 	 TPS : 214.479 	 RecvSec : 42.094 	 SendSec : 42051.967 	 SendDropSec : 0.000
Total Time : 9407.252 	 TPS : 216.987 	 RecvSec : 42.062 	 SendSec : 42019.954 	 SendDropSec : 0.000
Total Time : 9408.440 	 TPS : 265.177 	 RecvSec : 53.035 	 SendSec : 52982.308 	 SendDropSec : 0.000
Total Time : 9409.446 	 TPS : 344.036 	 RecvSec : 64.631 	 SendSec : 64566.320 	 SendDropSec : 0.000
Total Time : 9410.558 	 TPS : 322.889 	 RecvSec : 59.361 	 SendSec : 59301.794 	 SendDropSec : 0.000
Total Time : 9412.236 	 TPS : 166.238 	 RecvSec : 34.558 	 SendSec : 34523.785 	 SendDropSec : 0.000
Total Time : 9413.340 	 TPS : 316.904 	 RecvSec : 57.043 	 SendSec : 56985.647 	 SendDropSec : 0.000
Total Time : 9414.362 	 TPS : 361.122 	 RecvSec : 66.548 	 SendSec : 66481.624 	 SendDropSec : 0.000
Total Time : 9415.363 	 TPS : 518.764 	 RecvSec : 103.953 	 SendSec : 103848.821 	 SendDropSec : 0.000
Total Time : 9416.382 	 TPS : 198.185 	 RecvSec : 21.584 	 SendSec : 21562.912 	 SendDropSec : 0.000
Total Time : 9418.183 	 TPS : 198.769 	 RecvSec : 32.203 	 SendSec : 32170.617 	 SendDropSec : 0.000
Total Time : 9419.914 	 TPS : 259.358 	 RecvSec : 36.391 	 SendSec : 36354.583 	 SendDropSec : 0.000
Total Time : 9420.949 	 TPS : 435.056 	 RecvSec : 65.742 	 SendSec : 65676.022 	 SendDropSec : 0.000
Total Time : 9421.950 	 TPS : 555.039 	 RecvSec : 102.822 	 SendSec : 102719.173 	 SendDropSec : 0.000
Total Time : 9422.953 	 TPS : 172.621 	 RecvSec : 18.958 	 SendSec : 18939.460 	 SendDropSec : 0.000
Total Time : 9424.753 	 TPS : 223.799 	 RecvSec : 34.431 	 SendSec : 34396.140 	 SendDropSec : 0.000
Total Time : 9426.283 	 TPS : 275.262 	 RecvSec : 41.191 	 SendSec : 41149.963 	 SendDropSec : 0.000
Total Time : 9428.167 	 TPS : 226.036 	 RecvSec : 33.428 	 SendSec : 33394.457 	 SendDropSec : 0.000
Total Time : 9429.176 	 TPS : 421.424 	 RecvSec : 60.487 	 SendSec : 60426.307 	 SendDropSec : 0.000
Total Time : 9430.273 	 TPS : 72.893 	 RecvSec : 6.378 	 SendSec : 6371.764 	 SendDropSec : 0.000
Total Time : 9431.274 	 TPS : 390.632 	 RecvSec : 65.938 	 SendSec : 65872.021 	 SendDropSec : 0.000
Total Time : 9432.693 	 TPS : 220.690 	 RecvSec : 38.779 	 SendSec : 38740.554 	 SendDropSec : 0.000
Total Time : 9433.693 	 TPS : 483.859 	 RecvSec : 70.979 	 SendSec : 70908.344 	 SendDropSec : 0.000
Total Time : 9434.694 	 TPS : 351.559 	 RecvSec : 60.924 	 SendSec : 60862.654 	 SendDropSec : 0.000
Total Time : 9436.045 	 TPS : 227.197 	 RecvSec : 42.183 	 SendSec : 42140.921 	 SendDropSec : 0.000
Total Time : 9437.046 	 TPS : 389.754 	 RecvSec : 64.959 	 SendSec : 64894.032 	 SendDropSec : 0.000
Total Time : 9438.062 	 TPS : 375.087 	 RecvSec : 67.929 	 SendSec : 67861.169 	 SendDropSec : 0.000
Total Time : 9439.213 	 TPS : 232.887 	 RecvSec : 47.794 	 SendSec : 47746.122 	 SendDropSec : 0.000
Total Time : 9440.213 	 TPS : 304.920 	 RecvSec : 49.987 	 SendSec : 49936.892 	 SendDropSec : 0.000
Total Time : 9441.213 	 TPS : 220.990 	 RecvSec : 44.998 	 SendSec : 44952.968 	 SendDropSec : 0.000
Total Time : 9442.332 	 TPS : 162.628 	 RecvSec : 27.700 	 SendSec : 27672.754 	 SendDropSec : 0.000
Total Time : 9443.338 	 TPS : 298.191 	 RecvSec : 48.705 	 SendSec : 48655.907 	 SendDropSec : 0.000
Total Time : 9444.342 	 TPS : 398.498 	 RecvSec : 71.730 	 SendSec : 71657.828 	 SendDropSec : 0.000
Total Time : 9445.358 	 TPS : 339.668 	 RecvSec : 71.872 	 SendSec : 71800.006 	 SendDropSec : 0.000
Total Time : 9446.358 	 TPS : 520.868 	 RecvSec : 103.974 	 SendSec : 103869.762 	 SendDropSec : 0.000
Total Time : 9447.447 	 TPS : 74.383 	 RecvSec : 15.611 	 SendSec : 15595.736 	 SendDropSec : 0.000
Total Time : 9448.464 	 TPS : 283.061 	 RecvSec : 48.160 	 SendSec : 48111.488 	 SendDropSec : 0.000
Total Time : 9449.504 	 TPS : 145.276 	 RecvSec : 24.052 	 SendSec : 24028.216 	 SendDropSec : 0.000
Total Time : 9450.568 	 TPS : 199.117 	 RecvSec : 48.840 	 SendSec : 48791.062 	 SendDropSec : 0.000
Total Time : 9451.594 	 TPS : 278.911 	 RecvSec : 47.785 	 SendSec : 47737.666 	 SendDropSec : 0.000
Total Time : 9452.594 	 TPS : 178.860 	 RecvSec : 44.965 	 SendSec : 44919.716 	 SendDropSec : 0.000
Total Time : 9453.606 	 TPS : 420.046 	 RecvSec : 76.102 	 SendSec : 76026.383 	 SendDropSec : 0.000
Total Time : 9454.607 	 TPS : 389.784 	 RecvSec : 67.962 	 SendSec : 67894.298 	 SendDropSec : 0.000
Total Time : 9455.607 	 TPS : 419.946 	 RecvSec : 79.990 	 SendSec : 79909.748 	 SendDropSec : 0.000
Total Time : 9457.060 	 TPS : 206.513 	 RecvSec : 40.614 	 SendSec : 40573.605 	 SendDropSec : 0.000
Total Time : 9458.067 	 TPS : 393.993 	 RecvSec : 59.545 	 SendSec : 59485.932 	 SendDropSec : 0.000
Total Time : 9459.067 	 TPS : 278.938 	 RecvSec : 65.985 	 SendSec : 65919.340 	 SendDropSec : 0.000
Total Time : 9460.076 	 TPS : 303.299 	 RecvSec : 48.567 	 SendSec : 48518.872 	 SendDropSec : 0.000
Total Time : 9461.252 	 TPS : 291.029 	 RecvSec : 51.909 	 SendSec : 51856.822 	 SendDropSec : 0.000
Total Time : 9462.383 	 TPS : 101.606 	 RecvSec : 18.554 	 SendSec : 18535.597 	 SendDropSec : 0.000
Total Time : 9464.051 	 TPS : 161.875 	 RecvSec : 34.773 	 SendSec : 34738.364 	 SendDropSec : 0.000
Total Time : 9465.052 	 TPS : 323.848 	 RecvSec : 49.977 	 SendSec : 49926.594 	 SendDropSec : 0.000
Total Time : 9466.053 	 TPS : 381.716 	 RecvSec : 72.946 	 SendSec : 72872.870 	 SendDropSec : 0.000
Total Time : 9467.495 	 TPS : 208.711 	 RecvSec : 45.764 	 SendSec : 45718.063 	 SendDropSec : 0.000
Total Time : 9468.516 	 TPS : 299.478 	 RecvSec : 47.956 	 SendSec : 47907.686 	 SendDropSec : 0.000
Total Time : 9469.630 	 TPS : 106.016 	 RecvSec : 17.070 	 SendSec : 17053.334 	 SendDropSec : 0.000
Total Time : 9471.175 	 TPS : 199.958 	 RecvSec : 37.533 	 SendSec : 37495.025 	 SendDropSec : 0.000
Total Time : 9472.199 	 TPS : 348.731 	 RecvSec : 52.749 	 SendSec : 52696.415 	 SendDropSec : 0.000
Total Time : 9473.230 	 TPS : 365.598 	 RecvSec : 69.822 	 SendSec : 69752.632 	 SendDropSec : 0.000
